time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-27 01:00:00+09:00,31.0,17.39,79.0,1015.0,7.09,338.0,0.0,0.0,13.8889,9.65606,0.0,25.7866,-65.7803
2023-10-27 02:00:00+09:00,33.0,17.09,77.0,1015.0,7.41,338.0,0.0,0.0,12.2222,11.2654,0.0,52.3895,-57.9147
2023-10-27 03:00:00+09:00,29.0,16.68,74.0,1015.0,7.47,332.0,0.0,0.0,11.1111,16.0934,0.0,68.9047,-47.1575
2023-10-27 04:00:00+09:00,5.0,16.5,68.0,1015.0,7.47,330.0,0.0,0.0,10.0,16.0934,0.0,80.3746,-35.2866
2023-10-27 05:00:00+09:00,2.0,16.34,63.0,1015.0,7.65,328.0,0.0,0.0,9.44444,16.0934,0.0,89.578,-23.029
2023-10-27 06:00:00+09:00,2.0,16.14,61.0,1015.0,8.34,329.0,0.0,0.0,8.88889,16.0934,0.0,97.9307,-10.7506
2023-10-27 07:00:00+09:00,1.0,16.05,59.0,1016.0,8.79,327.0,0.0,0.0,8.33333,16.0934,0.0,106.314,1.28129
2023-10-27 08:00:00+09:00,1.0,16.18,57.0,1016.0,9.48,326.0,0.0,0.0,7.77778,16.0934,1.0,115.454,12.7819
2023-10-27 09:00:00+09:00,1.0,16.49,56.0,1016.0,10.17,328.0,0.0,0.0,7.22222,16.0934,2.0,126.116,23.3621
2023-10-27 10:00:00+09:00,0.0,16.58,53.0,1016.0,10.44,331.0,0.0,0.0,6.66667,16.0934,3.0,139.145,32.4327
2023-10-27 11:00:00+09:00,0.0,16.58,52.0,1016.0,10.44,332.0,0.0,0.0,6.66667,16.0934,4.0,155.231,39.1246
2023-10-27 12:00:00+09:00,0.0,16.66,51.0,1016.0,10.04,332.0,0.0,0.0,6.11111,16.0934,4.0,174.11,42.3907
2023-10-27 13:00:00+09:00,0.0,16.62,51.0,1016.0,9.81,331.0,0.0,0.0,6.11111,16.0934,4.0,193.798,41.5202
2023-10-27 14:00:00+09:00,0.0,16.57,52.0,1015.0,9.82,334.0,0.0,0.0,6.11111,16.0934,3.0,211.66,36.7182
2023-10-27 15:00:00+09:00,0.0,16.57,54.0,1015.0,9.61,336.0,0.0,0.0,6.66667,16.0934,2.0,226.431,28.9205
2023-10-27 16:00:00+09:00,0.0,16.46,59.0,1015.0,9.07,338.0,0.0,0.0,7.22222,16.0934,1.0,238.37,19.1366
2023-10-27 17:00:00+09:00,0.0,16.21,65.0,1015.0,8.36,341.0,0.0,0.0,7.77778,16.0934,0.0,248.29,8.11546
2023-10-27 18:00:00+09:00,0.0,15.79,70.0,1016.0,7.52,345.0,0.0,0.0,8.88889,16.0934,0.0,257.008,-3.64917
2023-10-27 19:00:00+09:00,0.0,15.69,73.0,1017.0,6.81,346.0,0.0,0.0,9.44444,16.0934,0.0,265.255,-15.8233
2023-10-27 20:00:00+09:00,0.0,15.69,75.0,1017.0,6.49,347.0,0.0,0.0,10.0,16.0934,0.0,273.787,-28.1428
2023-10-27 21:00:00+09:00,0.0,15.71,75.0,1018.0,6.17,346.0,0.0,0.0,10.0,16.0934,0.0,283.632,-40.3226
2023-10-27 22:00:00+09:00,0.0,15.69,75.0,1018.0,5.87,350.0,0.0,0.0,10.0,16.0934,0.0,296.625,-51.9051
2023-10-27 23:00:00+09:00,0.0,15.65,75.0,1018.0,5.43,347.0,0.0,0.0,10.0,16.0934,0.0,316.499,-61.8662
2023-10-28 00:00:00+09:00,0.0,15.68,75.0,1018.0,5.29,347.0,0.0,0.0,10.0,16.0934,0.0,348.517,-67.7014
