time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-29 01:00:00+09:00,6.0,15.54,76.0,1020.0,2.55,82.0,0.0,0.0,11.6667,16.0934,0.0,26.5076,-66.39
2023-10-29 02:00:00+09:00,5.0,15.16,77.0,1020.0,2.28,91.0,0.0,0.0,11.6667,16.0934,0.0,53.3106,-58.3844
2023-10-29 03:00:00+09:00,4.0,14.88,77.0,1020.0,2.1,100.0,0.0,0.0,11.1111,16.0934,0.0,69.7295,-47.5372
2023-10-29 04:00:00+09:00,0.0,14.64,78.0,1020.0,2.54,97.0,0.0,0.0,11.1111,16.0934,0.0,81.0928,-35.624
2023-10-29 05:00:00+09:00,0.0,14.43,78.0,1020.0,2.88,97.0,0.0,0.0,10.5556,16.0934,0.0,90.2213,-23.3545
2023-10-29 06:00:00+09:00,0.0,14.34,77.0,1020.0,3.0,96.0,0.0,0.0,10.0,16.0934,0.0,98.5273,-11.0855
2023-10-29 07:00:00+09:00,0.0,14.32,76.0,1021.0,3.04,99.0,0.0,0.0,9.44444,16.0934,0.0,106.883,0.919604
2023-10-29 08:00:00+09:00,0.0,14.72,75.0,1021.0,2.95,104.0,0.0,0.0,10.5556,16.0934,1.0,116.007,12.3769
2023-10-29 09:00:00+09:00,0.0,15.47,73.0,1022.0,2.7,112.0,0.0,0.0,11.1111,16.0934,2.0,126.646,22.8974
2023-10-29 10:00:00+09:00,0.0,16.31,70.0,1022.0,2.43,125.0,0.0,0.0,11.1111,16.0934,3.0,139.623,31.8942
2023-10-29 11:00:00+09:00,1.0,17.17,66.0,1022.0,1.89,159.0,0.0,0.0,11.1111,16.0934,4.0,155.585,38.5102
2023-10-29 12:00:00+09:00,2.0,17.79,62.0,1021.0,1.57,207.0,0.0,0.0,11.1111,16.0934,4.0,174.244,41.7251
2023-10-29 13:00:00+09:00,3.0,18.19,61.0,1021.0,1.97,245.0,0.0,0.0,11.1111,16.0934,4.0,193.674,40.854
2023-10-29 14:00:00+09:00,5.0,18.41,61.0,1020.0,2.33,259.0,0.0,0.0,10.5556,16.0934,3.0,211.339,36.0974
2023-10-29 15:00:00+09:00,15.0,18.54,62.0,1020.0,2.61,266.0,0.0,0.0,10.5556,16.0934,2.0,226.003,28.3632
2023-10-29 16:00:00+09:00,91.0,18.49,64.0,1020.0,2.52,268.0,0.0,0.0,11.1111,16.0934,1.0,237.892,18.6392
2023-10-29 17:00:00+09:00,95.0,18.1,67.0,1020.0,2.16,255.0,0.0,0.0,11.6667,16.0934,0.0,247.786,7.66588
2023-10-29 18:00:00+09:00,97.0,17.57,70.0,1021.0,1.61,237.0,0.0,0.0,12.2222,16.0934,0.0,256.48,-4.06506
2023-10-29 19:00:00+09:00,92.0,17.29,71.0,1022.0,1.23,201.0,0.0,0.0,12.2222,16.0934,0.0,264.693,-16.2204
2023-10-29 20:00:00+09:00,81.0,17.0,72.0,1022.0,1.42,164.0,0.0,0.0,12.2222,16.0934,0.0,273.171,-28.5377
2023-10-29 21:00:00+09:00,73.0,16.72,72.0,1022.0,1.86,148.0,0.0,0.0,12.7778,16.0934,0.0,282.939,-40.7373
2023-10-29 22:00:00+09:00,43.0,16.48,74.0,1022.0,1.97,137.0,0.0,0.0,12.7778,16.0934,0.0,295.842,-52.3723
2023-10-29 23:00:00+09:00,42.0,16.28,75.0,1022.0,2.02,130.0,0.0,0.0,12.2222,16.0934,0.0,315.73,-62.4315
2023-10-30 00:00:00+09:00,47.0,16.04,76.0,1022.0,2.08,125.0,0.0,0.0,12.2222,16.0934,0.0,348.318,-68.3666
