time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-08 01:00:00+09:00,0.0,10.18,66.0,1022.0,5.62,17.0,0.0,0.0,3.33333,16.0934,0.0,29.9406,-69.2633
2023-11-08 02:00:00+09:00,0.0,9.9,66.0,1023.0,5.17,20.0,0.0,0.0,2.77778,16.0934,0.0,57.6995,-60.612
2023-11-08 03:00:00+09:00,0.0,9.55,65.0,1023.0,4.16,23.0,0.0,0.0,2.22222,16.0934,0.0,73.5836,-49.3749
2023-11-08 04:00:00+09:00,0.0,9.4,64.0,1022.0,4.68,21.0,0.0,0.0,2.22222,16.0934,0.0,84.4084,-37.2933
2023-11-08 05:00:00+09:00,0.0,9.27,62.0,1022.0,4.6,25.0,0.0,0.0,2.22222,16.0934,0.0,93.1639,-24.9915
2023-11-08 06:00:00+09:00,0.0,9.15,61.0,1022.0,4.54,25.0,0.0,0.0,2.22222,16.0934,0.0,101.23,-12.7832
2023-11-08 07:00:00+09:00,0.0,8.94,60.0,1023.0,4.08,38.0,0.0,0.0,1.66667,16.0934,0.0,109.433,-0.913995
2023-11-08 08:00:00+09:00,0.0,9.14,57.0,1023.0,3.08,43.0,0.0,0.0,1.66667,16.0934,1.0,118.441,10.3378
2023-11-08 09:00:00+09:00,1.0,9.82,53.0,1024.0,2.63,50.0,0.0,0.0,1.66667,16.0934,2.0,128.932,20.5867
2023-11-08 10:00:00+09:00,27.0,10.83,50.0,1023.0,3.16,96.0,0.0,0.0,2.22222,16.0934,3.0,141.606,29.2637
2023-11-08 11:00:00+09:00,31.0,12.51,46.0,1023.0,3.76,126.0,0.0,0.0,2.22222,16.0934,3.0,156.949,35.5712
2023-11-08 12:00:00+09:00,22.0,14.36,41.0,1022.0,3.44,153.0,0.0,0.0,2.22222,16.0934,3.0,174.604,38.6047
2023-11-08 13:00:00+09:00,19.0,15.57,37.0,1022.0,2.66,192.0,0.0,0.0,2.22222,16.0934,3.0,192.902,37.7806
2023-11-08 14:00:00+09:00,21.0,15.86,39.0,1021.0,2.51,226.0,0.0,0.0,2.22222,16.0934,3.0,209.71,33.2691
2023-11-08 15:00:00+09:00,18.0,15.85,40.0,1021.0,2.22,238.0,0.0,0.0,2.22222,16.0934,2.0,223.903,25.8556
2023-11-08 16:00:00+09:00,14.0,15.8,41.0,1021.0,0.92,192.0,0.0,0.0,2.77778,16.0934,1.0,235.57,16.4334
2023-11-08 17:00:00+09:00,10.0,15.66,44.0,1021.0,1.41,151.0,0.0,0.0,2.77778,16.0934,0.0,245.338,5.7045
2023-11-08 18:00:00+09:00,8.0,15.18,48.0,1021.0,1.85,130.0,0.0,0.0,3.88889,16.0934,0.0,253.908,-5.84876
2023-11-08 19:00:00+09:00,8.0,14.77,52.0,1022.0,2.02,133.0,0.0,0.0,4.44444,16.0934,0.0,261.939,-17.896
2023-11-08 20:00:00+09:00,13.0,14.35,55.0,1022.0,3.13,130.0,0.0,0.0,6.11111,16.0934,0.0,270.131,-30.184
2023-11-08 21:00:00+09:00,27.0,14.01,58.0,1022.0,4.37,135.0,0.0,0.0,6.66667,16.0934,0.0,279.463,-42.4585
2023-11-08 22:00:00+09:00,96.0,13.84,60.0,1022.0,4.96,139.0,0.0,0.0,7.22222,16.0934,0.0,291.781,-54.3308
2023-11-08 23:00:00+09:00,86.0,13.69,64.0,1022.0,4.28,131.0,0.0,0.0,7.77778,16.0934,0.0,311.404,-64.8849
2023-11-09 00:00:00+09:00,90.0,13.47,66.0,1022.0,3.18,138.0,0.0,0.0,7.77778,16.0934,0.0,346.646,-71.4254
