time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-14 01:00:00+09:00,10.0,9.43,65.0,1028.0,6.65,344.0,0.0,0.0,2.22222,16.0934,0.0,31.7361,-70.8339
2023-11-14 02:00:00+09:00,11.0,9.43,66.0,1028.0,6.36,345.0,0.0,0.0,2.77778,16.0934,0.0,60.066,-61.8535
2023-11-14 03:00:00+09:00,13.0,9.35,67.0,1027.0,5.96,346.0,0.0,0.0,2.77778,16.0934,0.0,75.6177,-50.4322
2023-11-14 04:00:00+09:00,15.0,9.16,68.0,1027.0,5.69,347.0,0.0,0.0,2.77778,16.0934,0.0,86.1317,-38.2809
2023-11-14 05:00:00+09:00,22.0,9.03,68.0,1027.0,5.29,349.0,0.0,0.0,2.77778,16.0934,0.0,94.673,-25.9767
2023-11-14 06:00:00+09:00,23.0,8.95,68.0,1027.0,4.85,354.0,0.0,0.0,2.77778,16.0934,0.0,102.596,-13.8106
2023-11-14 07:00:00+09:00,21.0,8.8,69.0,1027.0,4.56,359.0,0.0,0.0,2.22222,16.0934,0.0,110.698,-2.0186
2023-11-14 08:00:00+09:00,24.0,8.86,69.0,1028.0,4.06,358.0,0.0,0.0,2.22222,16.0934,0.0,119.617,9.12496
2023-11-14 09:00:00+09:00,34.0,9.32,67.0,1028.0,3.6,357.0,0.0,0.0,2.22222,16.0934,1.0,129.993,19.2392
2023-11-14 10:00:00+09:00,100.0,9.75,66.0,1028.0,3.43,350.0,0.0,0.0,2.77778,16.0934,1.0,142.467,27.7684
2023-11-14 11:00:00+09:00,100.0,10.4,64.0,1028.0,3.94,339.0,0.0,0.0,3.33333,16.0934,1.0,157.453,33.9488
2023-11-14 12:00:00+09:00,100.0,11.04,64.0,1027.0,4.69,334.0,0.0,0.0,3.88889,16.0934,1.0,174.583,36.9316
2023-11-14 13:00:00+09:00,100.0,11.63,62.0,1027.0,4.88,329.0,0.0,0.0,4.44444,16.0934,1.0,192.323,36.1739
2023-11-14 14:00:00+09:00,95.0,12.25,59.0,1026.0,5.81,319.0,0.0,0.0,4.44444,16.0934,1.0,208.716,31.8235
2023-11-14 15:00:00+09:00,90.0,12.35,57.0,1026.0,6.3,316.0,0.0,0.0,4.44444,16.0934,0.0,222.681,24.6044
2023-11-14 16:00:00+09:00,44.0,12.34,57.0,1026.0,5.99,317.0,0.0,0.0,4.44444,16.0934,0.0,234.239,15.363
2023-11-14 17:00:00+09:00,45.0,12.3,56.0,1026.0,6.09,315.0,0.0,0.0,4.44444,16.0934,0.0,243.943,4.78237
2023-11-14 18:00:00+09:00,56.0,12.23,57.0,1026.0,5.95,315.0,0.0,0.0,4.44444,16.0934,0.0,252.444,-6.65961
2023-11-14 19:00:00+09:00,67.0,12.22,58.0,1027.0,5.89,321.0,0.0,0.0,4.44444,16.0934,0.0,260.367,-18.6336
2023-11-14 20:00:00+09:00,74.0,12.17,59.0,1027.0,5.65,323.0,0.0,0.0,5.0,16.0934,0.0,268.382,-30.8905
2023-11-14 21:00:00+09:00,78.0,12.18,58.0,1027.0,5.25,323.0,0.0,0.0,5.0,16.0934,0.0,277.428,-43.1904
2023-11-14 22:00:00+09:00,57.0,12.14,58.0,1027.0,4.79,324.0,0.0,0.0,5.55556,16.0934,0.0,289.306,-55.1801
2023-11-14 23:00:00+09:00,77.0,12.11,58.0,1027.0,4.52,324.0,0.0,0.0,5.55556,16.0934,0.0,308.487,-66.0201
2023-11-15 00:00:00+09:00,59.0,11.99,59.0,1027.0,3.83,326.0,0.0,0.0,5.0,16.0934,0.0,344.987,-73.0055
