time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-04 01:00:00+09:00,99.0,18.69,85.0,1017.0,2.2,151.0,0.0,0.0,16.1111,8.04672,0.0,28.615,-68.1504
2023-11-04 02:00:00+09:00,99.0,18.53,87.0,1018.0,0.9,166.0,0.0,0.0,16.1111,8.04672,0.0,55.9975,-59.7447
2023-11-04 03:00:00+09:00,99.0,17.85,89.0,1018.0,0.52,121.0,0.23,0.0,16.1111,8.04672,0.0,72.1029,-48.6513
2023-11-04 04:00:00+09:00,100.0,17.96,89.0,1017.0,1.76,109.0,0.0,0.0,16.1111,8.04672,0.0,83.1424,-36.6287
2023-11-04 05:00:00+09:00,100.0,17.86,89.0,1018.0,1.31,95.0,0.0,0.0,16.1111,8.04672,0.0,92.0459,-24.335
2023-11-04 06:00:00+09:00,97.0,17.62,90.0,1018.0,1.24,81.0,0.1,0.0,16.1111,8.04672,0.0,100.209,-12.1002
2023-11-04 07:00:00+09:00,98.0,17.73,90.0,1018.0,1.6,56.0,0.0,0.0,16.1111,8.04672,0.0,108.476,-0.176881
2023-11-04 08:00:00+09:00,96.0,18.03,89.0,1019.0,2.09,53.0,0.0,0.0,16.6667,8.04672,0.0,117.536,11.1542
2023-11-04 09:00:00+09:00,96.0,18.5,87.0,1019.0,2.35,68.0,0.0,0.0,16.6667,8.04672,1.0,128.093,21.5055
2023-11-04 10:00:00+09:00,99.0,19.08,84.0,1019.0,1.75,65.0,0.0,0.0,16.6667,8.04672,2.0,140.895,30.3
2023-11-04 11:00:00+09:00,100.0,19.53,82.0,1019.0,1.67,47.0,0.0,0.0,16.6667,9.65606,2.0,156.483,36.7165
2023-11-04 12:00:00+09:00,100.0,20.04,81.0,1019.0,0.78,96.0,0.0,0.0,17.2222,9.65606,2.0,174.521,39.8077
2023-11-04 13:00:00+09:00,100.0,20.35,79.0,1018.0,0.41,86.0,0.0,0.0,16.6667,9.65606,1.0,193.241,38.955
2023-11-04 14:00:00+09:00,100.0,20.29,79.0,1018.0,1.43,262.0,0.0,0.0,16.6667,9.65606,1.0,210.367,34.3417
2023-11-04 15:00:00+09:00,100.0,20.37,79.0,1019.0,2.07,255.0,0.0,0.0,16.6667,9.65606,1.0,224.735,26.7992
2023-11-04 16:00:00+09:00,100.0,20.03,81.0,1018.0,0.5,89.0,0.11,0.0,16.6667,9.65606,1.0,236.485,17.2561
2023-11-04 17:00:00+09:00,100.0,19.97,81.0,1019.0,1.38,352.0,0.0,0.0,16.6667,9.65606,0.0,246.302,6.42861
2023-11-04 18:00:00+09:00,100.0,19.59,82.0,1019.0,2.05,71.0,0.16,0.0,16.6667,8.04672,0.0,254.921,-5.19732
2023-11-04 19:00:00+09:00,100.0,19.7,81.0,1019.0,4.09,104.0,0.0,0.0,16.6667,9.65606,0.0,263.025,-17.2903
2023-11-04 20:00:00+09:00,100.0,19.39,83.0,1019.0,4.06,100.0,0.0,0.0,16.6667,9.65606,0.0,271.335,-29.5937
2023-11-04 21:00:00+09:00,100.0,19.05,85.0,1020.0,3.54,118.0,0.0,0.0,16.6667,9.65606,0.0,280.85,-41.8431
2023-11-04 22:00:00+09:00,100.0,18.83,87.0,1020.0,4.8,107.0,0.0,0.0,16.6667,9.65606,0.0,293.428,-53.6261
2023-11-04 23:00:00+09:00,100.0,18.47,89.0,1020.0,4.75,100.0,0.25,0.0,16.6667,8.04672,0.0,313.227,-63.9828
2023-11-05 00:00:00+09:00,100.0,18.38,87.0,1020.0,4.72,111.0,0.32,0.0,16.6667,8.04672,0.0,347.463,-70.2597
