time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-23 01:00:00+09:00,38.0,15.87,64.0,1024.0,1.0,325.0,0.0,0.0,10.5556,16.0934,0.0,24.3343,-64.528
2023-10-23 02:00:00+09:00,31.0,15.75,64.0,1025.0,1.05,338.0,0.0,0.0,10.5556,16.0934,0.0,50.5233,-56.9503
2023-10-23 03:00:00+09:00,26.0,15.47,66.0,1024.0,1.2,351.0,0.0,0.0,10.5556,16.0934,0.0,67.2149,-46.3842
2023-10-23 04:00:00+09:00,0.0,15.3,67.0,1024.0,1.3,3.0,0.0,0.0,10.5556,16.0934,0.0,78.8933,-34.6071
2023-10-23 05:00:00+09:00,0.0,15.09,68.0,1024.0,1.22,26.0,0.0,0.0,10.0,16.0934,0.0,88.2449,-22.3793
2023-10-23 06:00:00+09:00,0.0,14.93,69.0,1024.0,1.27,41.0,0.0,0.0,10.0,16.0934,0.0,96.6891,-10.0859
2023-10-23 07:00:00+09:00,0.0,14.78,69.0,1025.0,1.33,57.0,0.0,0.0,10.0,16.0934,0.0,105.122,1.99779
2023-10-23 08:00:00+09:00,0.0,15.15,68.0,1026.0,1.24,67.0,0.0,0.0,10.5556,16.0934,1.0,114.291,13.5857
2023-10-23 09:00:00+09:00,0.0,15.8,65.0,1026.0,1.07,78.0,0.0,0.0,11.1111,16.0934,2.0,124.986,24.2895
2023-10-23 10:00:00+09:00,0.0,16.38,63.0,1026.0,0.66,63.0,0.0,0.0,11.1111,16.0934,3.0,138.11,33.516
2023-10-23 11:00:00+09:00,0.0,16.82,62.0,1025.0,0.37,339.0,0.0,0.0,10.5556,16.0934,4.0,154.443,40.3729
2023-10-23 12:00:00+09:00,0.0,17.22,60.0,1025.0,0.86,271.0,0.0,0.0,10.0,16.0934,4.0,173.779,43.7565
2023-10-23 13:00:00+09:00,0.0,17.63,58.0,1024.0,1.87,276.0,0.0,0.0,9.44444,16.0934,4.0,194.016,42.8972
2023-10-23 14:00:00+09:00,0.0,18.02,56.0,1023.0,2.51,279.0,0.0,0.0,9.44444,16.0934,3.0,212.298,38.0078
2023-10-23 15:00:00+09:00,0.0,18.18,55.0,1023.0,2.99,286.0,0.0,0.0,9.44444,16.0934,2.0,227.296,30.0838
2023-10-23 16:00:00+09:00,2.0,18.1,55.0,1023.0,2.86,289.0,0.0,0.0,9.44444,16.0934,1.0,239.336,20.1805
2023-10-23 17:00:00+09:00,5.0,17.83,57.0,1023.0,2.74,293.0,0.0,0.0,9.44444,16.0934,0.0,249.308,9.06509
2023-10-23 18:00:00+09:00,6.0,17.31,58.0,1023.0,2.4,303.0,0.0,0.0,10.0,16.0934,0.0,258.074,-2.76465
2023-10-23 19:00:00+09:00,26.0,17.13,58.0,1023.0,2.1,317.0,0.0,0.0,10.5556,16.0934,0.0,266.387,-14.9734
2023-10-23 20:00:00+09:00,39.0,17.0,58.0,1023.0,1.5,308.0,0.0,0.0,10.5556,16.0934,0.0,275.019,-27.2932
2023-10-23 21:00:00+09:00,49.0,16.86,58.0,1023.0,0.82,339.0,0.0,0.0,11.1111,16.0934,0.0,285.005,-39.4288
2023-10-23 22:00:00+09:00,100.0,16.7,59.0,1024.0,0.61,341.0,0.0,0.0,11.1111,16.0934,0.0,298.148,-50.9026
2023-10-23 23:00:00+09:00,100.0,16.48,59.0,1023.0,0.61,22.0,0.0,0.0,11.1111,16.0934,0.0,317.937,-60.6709
2023-10-24 00:00:00+09:00,98.0,16.22,61.0,1023.0,0.35,355.0,0.0,0.0,11.1111,16.0934,0.0,348.811,-66.3259
