time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-23 01:00:00+09:00,40.0,16.07,62.0,1024.0,1.63,312.0,0.0,0.0,10.5556,16.0934,0.0,24.3343,-64.528
2023-10-23 02:00:00+09:00,32.0,15.77,64.0,1024.0,1.52,324.0,0.0,0.0,10.5556,16.0934,0.0,50.5233,-56.9503
2023-10-23 03:00:00+09:00,27.0,15.47,66.0,1024.0,1.45,336.0,0.0,0.0,10.5556,16.0934,0.0,67.2149,-46.3842
2023-10-23 04:00:00+09:00,0.0,15.25,67.0,1024.0,1.35,356.0,0.0,0.0,10.5556,16.0934,0.0,78.8933,-34.6071
2023-10-23 05:00:00+09:00,0.0,15.07,68.0,1024.0,1.16,9.0,0.0,0.0,10.0,16.0934,0.0,88.2449,-22.3793
2023-10-23 06:00:00+09:00,0.0,14.91,68.0,1024.0,1.1,23.0,0.0,0.0,10.0,16.0934,0.0,96.6891,-10.0859
2023-10-23 07:00:00+09:00,0.0,14.84,68.0,1025.0,1.12,42.0,0.0,0.0,10.0,16.0934,0.0,105.122,1.99779
2023-10-23 08:00:00+09:00,0.0,15.19,67.0,1025.0,1.1,64.0,0.0,0.0,10.5556,16.0934,1.0,114.291,13.5857
2023-10-23 09:00:00+09:00,0.0,15.74,65.0,1025.0,1.12,75.0,0.0,0.0,11.1111,16.0934,2.0,124.986,24.2895
2023-10-23 10:00:00+09:00,0.0,16.27,63.0,1025.0,0.53,58.0,0.0,0.0,11.1111,16.0934,3.0,138.11,33.516
2023-10-23 11:00:00+09:00,0.0,16.67,61.0,1025.0,0.42,274.0,0.0,0.0,10.5556,16.0934,4.0,154.443,40.3729
2023-10-23 12:00:00+09:00,0.0,17.05,60.0,1025.0,1.42,264.0,0.0,0.0,10.0,16.0934,4.0,173.779,43.7565
2023-10-23 13:00:00+09:00,0.0,17.41,58.0,1024.0,1.95,273.0,0.0,0.0,9.44444,16.0934,4.0,194.016,42.8972
2023-10-23 14:00:00+09:00,0.0,17.84,55.0,1023.0,2.71,278.0,0.0,0.0,9.44444,16.0934,3.0,212.298,38.0078
2023-10-23 15:00:00+09:00,0.0,18.01,54.0,1023.0,3.07,284.0,0.0,0.0,9.44444,16.0934,2.0,227.296,30.0838
2023-10-23 16:00:00+09:00,0.0,17.87,54.0,1023.0,2.87,287.0,0.0,0.0,9.44444,16.0934,1.0,239.336,20.1805
2023-10-23 17:00:00+09:00,10.0,17.59,56.0,1023.0,2.46,297.0,0.0,0.0,9.44444,16.0934,0.0,249.308,9.06509
2023-10-23 18:00:00+09:00,9.0,17.09,57.0,1023.0,2.36,289.0,0.0,0.0,10.0,16.0934,0.0,258.074,-2.76465
2023-10-23 19:00:00+09:00,7.0,16.9,58.0,1023.0,1.91,306.0,0.0,0.0,10.5556,16.0934,0.0,266.387,-14.9734
2023-10-23 20:00:00+09:00,5.0,16.7,58.0,1023.0,1.43,311.0,0.0,0.0,10.5556,16.0934,0.0,275.019,-27.2932
2023-10-23 21:00:00+09:00,16.0,16.49,58.0,1023.0,0.67,300.0,0.0,0.0,11.1111,16.0934,0.0,285.005,-39.4288
2023-10-23 22:00:00+09:00,100.0,16.37,59.0,1023.0,0.3,22.0,0.0,0.0,11.1111,16.0934,0.0,298.148,-50.9026
2023-10-23 23:00:00+09:00,100.0,16.12,60.0,1023.0,0.33,31.0,0.0,0.0,11.1111,16.0934,0.0,317.937,-60.6709
2023-10-24 00:00:00+09:00,100.0,15.93,62.0,1023.0,0.55,66.0,0.0,0.0,11.1111,16.0934,0.0,348.811,-66.3259
