time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-17 01:00:00+09:00,64.0,11.69,61.0,1017.0,11.2,305.0,0.32,0.0,5.0,16.0934,0.0,32.5174,-71.5717
2023-11-17 02:00:00+09:00,71.0,11.8,55.0,1017.0,11.97,303.0,0.0,0.0,4.44444,9.65606,0.0,61.1458,-62.4471
2023-11-17 03:00:00+09:00,76.0,10.62,68.0,1017.0,12.64,314.0,0.31,0.0,3.88889,9.65606,0.0,76.5384,-50.9475
2023-11-17 04:00:00+09:00,79.0,10.11,69.0,1017.0,11.24,315.0,0.62,0.0,3.33333,16.0934,0.0,86.9056,-38.7691
2023-11-17 05:00:00+09:00,89.0,10.08,66.0,1016.0,10.87,313.0,0.57,0.0,3.33333,11.2654,0.0,95.3452,-26.4669
2023-11-17 06:00:00+09:00,93.0,9.65,67.0,1016.0,9.72,318.0,0.56,0.0,3.33333,11.2654,0.0,103.199,-14.3218
2023-11-17 07:00:00+09:00,93.0,9.5,66.0,1017.0,9.37,313.0,0.67,0.0,2.77778,11.2654,0.0,111.249,-2.56557
2023-11-17 08:00:00+09:00,95.0,10.18,57.0,1017.0,10.37,298.0,0.49,0.0,2.22222,11.2654,1.0,120.12,8.52976
2023-11-17 09:00:00+09:00,93.0,10.57,49.0,1017.0,11.92,291.0,0.13,0.0,1.66667,11.2654,1.0,130.433,18.5861
2023-11-17 10:00:00+09:00,74.0,10.89,45.0,1016.0,8.55,285.0,0.0,0.0,2.77778,9.65606,1.0,142.805,27.0549
2023-11-17 11:00:00+09:00,41.0,10.64,55.0,1015.0,12.13,266.0,0.1,0.0,3.88889,9.65606,1.0,157.62,33.188
2023-11-17 12:00:00+09:00,61.0,9.59,74.0,1014.0,13.67,266.0,0.66,0.0,5.0,8.04672,1.0,174.512,36.1609
2023-11-17 13:00:00+09:00,68.0,10.34,59.0,1013.0,17.76,291.0,1.46,0.0,4.44444,16.0934,1.0,192.004,35.4461
2023-11-17 14:00:00+09:00,67.0,8.82,68.0,1013.0,17.41,303.0,0.0,0.0,4.44444,16.0934,2.0,208.217,31.1797
2023-11-17 15:00:00+09:00,63.0,7.71,76.0,1014.0,15.2,307.0,0.61,0.0,3.33333,16.0934,2.0,222.084,24.0576
2023-11-17 16:00:00+09:00,100.0,7.51,70.0,1014.0,13.49,316.0,0.59,0.0,2.77778,16.0934,1.0,233.596,14.9057
2023-11-17 17:00:00+09:00,100.0,7.39,70.0,1014.0,14.27,312.0,0.39,0.0,1.66667,16.0934,0.0,243.273,4.39859
2023-11-17 18:00:00+09:00,100.0,7.22,68.0,1015.0,13.63,312.0,0.49,0.0,1.11111,16.0934,0.0,251.743,-6.98749
2023-11-17 19:00:00+09:00,100.0,6.46,78.0,1015.0,14.19,311.0,0.63,0.0,1.11111,9.65606,0.0,259.615,-18.9234
2023-11-17 20:00:00+09:00,100.0,6.26,80.0,1015.0,15.13,311.0,0.88,0.0,1.11111,11.2654,0.0,267.544,-31.1618
2023-11-17 21:00:00+09:00,100.0,6.31,73.0,1015.0,15.37,313.0,0.74,0.0,1.11111,9.65606,0.0,276.445,-43.4692
2023-11-17 22:00:00+09:00,100.0,6.46,69.0,1015.0,15.52,310.0,0.4,0.0,1.11111,11.2654,0.0,288.089,-55.5094
2023-11-17 23:00:00+09:00,100.0,6.04,75.0,1015.0,15.84,309.0,0.76,0.0,1.66667,16.0934,0.0,306.974,-66.4845
2023-11-18 00:00:00+09:00,100.0,5.3,85.0,1015.0,16.57,305.0,1.11,0.0,1.66667,16.0934,0.0,343.948,-73.7108
