time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-28 01:00:00+09:00,0.0,15.43,74.0,1018.0,4.96,343.0,0.0,0.0,11.1111,16.0934,0.0,26.1479,-66.0865
2023-10-28 02:00:00+09:00,0.0,15.25,75.0,1018.0,5.16,3.0,0.0,0.0,11.1111,16.0934,0.0,52.8513,-58.1506
2023-10-28 03:00:00+09:00,0.0,14.94,76.0,1018.0,4.55,4.0,0.0,0.0,10.5556,16.0934,0.0,69.319,-47.3479
2023-10-28 04:00:00+09:00,0.0,14.71,75.0,1018.0,4.09,15.0,0.0,0.0,10.5556,16.0934,0.0,80.7357,-35.4555
2023-10-28 05:00:00+09:00,0.0,14.43,76.0,1018.0,4.0,28.0,0.0,0.0,10.0,16.0934,0.0,89.9017,-23.1916
2023-10-28 06:00:00+09:00,0.0,14.4,74.0,1019.0,2.8,7.0,0.0,0.0,10.0,16.0934,0.0,98.2311,-10.9178
2023-10-28 07:00:00+09:00,0.0,14.4,73.0,1019.0,2.91,20.0,0.0,0.0,10.0,16.0934,0.0,106.601,1.10072
2023-10-28 08:00:00+09:00,0.0,14.75,71.0,1019.0,2.58,13.0,0.0,0.0,10.5556,16.0934,1.0,115.733,12.5796
2023-10-28 09:00:00+09:00,0.0,15.46,66.0,1020.0,2.54,3.0,0.0,0.0,10.5556,16.0934,2.0,126.384,23.1298
2023-10-28 10:00:00+09:00,0.0,16.19,61.0,1020.0,2.99,355.0,0.0,0.0,10.5556,16.0934,3.0,139.387,32.1631
2023-10-28 11:00:00+09:00,0.0,17.0,55.0,1020.0,3.66,344.0,0.0,0.0,10.0,16.0934,4.0,155.411,38.8165
2023-10-28 12:00:00+09:00,0.0,17.55,54.0,1020.0,4.27,336.0,0.0,0.0,8.88889,16.0934,4.0,174.179,42.0564
2023-10-28 13:00:00+09:00,0.0,17.73,56.0,1019.0,4.64,331.0,0.0,0.0,8.88889,16.0934,4.0,193.737,41.1852
2023-10-28 14:00:00+09:00,0.0,17.73,58.0,1018.0,4.85,327.0,0.0,0.0,8.88889,16.0934,3.0,211.499,36.4057
2023-10-28 15:00:00+09:00,0.0,17.67,61.0,1018.0,4.92,324.0,0.0,0.0,8.33333,16.0934,2.0,226.217,28.6397
2023-10-28 16:00:00+09:00,0.0,17.51,64.0,1018.0,4.71,325.0,0.0,0.0,8.33333,16.0934,1.0,238.131,18.8858
2023-10-28 17:00:00+09:00,0.0,17.22,67.0,1019.0,4.25,321.0,0.0,0.0,8.88889,16.0934,0.0,248.038,7.88847
2023-10-28 18:00:00+09:00,0.0,16.78,69.0,1019.0,3.67,331.0,0.0,0.0,8.88889,16.0934,0.0,256.744,-3.8594
2023-10-28 19:00:00+09:00,0.0,16.6,70.0,1020.0,2.98,337.0,0.0,0.0,9.44444,16.0934,0.0,264.974,-16.0243
2023-10-28 20:00:00+09:00,0.0,16.42,70.0,1020.0,2.29,340.0,0.0,0.0,9.44444,16.0934,0.0,273.479,-28.3428
2023-10-28 21:00:00+09:00,0.0,16.3,71.0,1020.0,2.27,9.0,0.0,0.0,10.0,16.0934,0.0,283.286,-40.5327
2023-10-28 22:00:00+09:00,0.0,16.02,72.0,1020.0,2.44,35.0,0.0,0.0,9.44444,16.0934,0.0,296.235,-52.1416
2023-10-28 23:00:00+09:00,0.0,15.66,72.0,1020.0,1.85,50.0,0.0,0.0,8.88889,16.0934,0.0,316.119,-62.1517
2023-10-29 00:00:00+09:00,0.0,15.35,72.0,1020.0,1.46,67.0,0.0,0.0,8.88889,16.0934,0.0,348.422,-68.036
