time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-05 01:00:00+09:00,100.0,18.4,89.0,1020.0,7.45,119.0,0.23,0.0,16.6667,8.04672,0.0,28.9539,-68.4333
2023-11-05 02:00:00+09:00,100.0,18.53,88.0,1019.0,7.56,111.0,0.17,0.0,16.6667,6.43738,0.0,56.4308,-59.9645
2023-11-05 03:00:00+09:00,100.0,18.42,89.0,1019.0,7.16,120.0,0.81,0.0,16.6667,6.43738,0.0,72.4814,-48.8336
2023-11-05 04:00:00+09:00,100.0,18.58,90.0,1019.0,7.23,120.0,1.87,0.0,16.6667,6.43738,0.0,83.467,-36.7952
2023-11-05 05:00:00+09:00,100.0,18.77,89.0,1019.0,6.05,121.0,1.04,0.0,16.6667,6.43738,0.0,92.3332,-24.4989
2023-11-05 06:00:00+09:00,100.0,18.62,89.0,1019.0,5.0,106.0,0.76,0.0,17.2222,6.43738,0.0,100.472,-12.2706
2023-11-05 07:00:00+09:00,100.0,18.58,89.0,1019.0,5.75,112.0,0.31,0.0,17.2222,16.0934,0.0,108.723,-0.360892
2023-11-05 08:00:00+09:00,100.0,18.72,87.0,1020.0,6.78,118.0,0.11,0.0,16.6667,16.0934,0.0,117.771,10.95
2023-11-05 09:00:00+09:00,100.0,18.74,87.0,1020.0,7.35,120.0,0.1,0.0,16.1111,9.65606,0.0,128.313,21.2748
2023-11-05 10:00:00+09:00,100.0,19.04,86.0,1019.0,8.04,122.0,0.0,0.0,16.1111,9.65606,1.0,141.083,30.0385
2023-11-05 11:00:00+09:00,100.0,19.17,86.0,1019.0,7.77,123.0,0.15,0.0,16.6667,9.65606,1.0,156.61,36.426
2023-11-05 12:00:00+09:00,100.0,20.01,83.0,1018.0,8.18,127.0,0.11,0.0,17.2222,9.65606,1.0,174.549,39.5009
2023-11-05 13:00:00+09:00,99.0,20.73,78.0,1017.0,10.0,138.0,0.0,0.0,17.7778,9.65606,1.0,193.16,38.6541
2023-11-05 14:00:00+09:00,93.0,21.59,75.0,1016.0,10.84,149.0,0.16,0.0,17.7778,9.65606,1.0,210.203,34.0658
2023-11-05 15:00:00+09:00,88.0,21.47,77.0,1015.0,10.68,148.0,0.0,0.0,18.3333,9.65606,0.0,224.526,26.5555
2023-11-05 16:00:00+09:00,82.0,21.16,79.0,1015.0,10.24,147.0,0.0,0.0,18.3333,16.0934,0.0,236.254,17.0426
2023-11-05 17:00:00+09:00,86.0,20.7,82.0,1014.0,10.19,148.0,0.11,0.0,17.7778,16.0934,0.0,246.059,6.23971
2023-11-05 18:00:00+09:00,91.0,20.49,83.0,1014.0,10.54,149.0,0.13,0.0,17.7778,16.0934,0.0,254.665,-5.36821
2023-11-05 19:00:00+09:00,93.0,20.57,84.0,1014.0,11.1,150.0,0.0,0.0,17.7778,8.04672,0.0,262.751,-17.4501
2023-11-05 20:00:00+09:00,95.0,20.63,84.0,1013.0,11.48,156.0,0.0,0.0,17.7778,8.04672,0.0,271.032,-29.75
2023-11-05 21:00:00+09:00,95.0,20.67,84.0,1012.0,11.3,165.0,0.0,0.0,17.7778,8.04672,0.0,280.502,-42.0064
2023-11-05 22:00:00+09:00,100.0,20.66,84.0,1012.0,11.15,170.0,0.0,0.0,17.7778,8.04672,0.0,293.018,-53.8124
2023-11-05 23:00:00+09:00,100.0,20.24,88.0,1011.0,11.43,178.0,0.9,0.0,18.3333,8.04672,0.0,312.782,-64.2187
2023-11-06 00:00:00+09:00,100.0,20.43,87.0,1010.0,12.56,180.0,1.67,0.0,18.3333,8.04672,0.0,347.279,-70.5589
