time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-22 01:00:00+09:00,2.0,14.88,59.0,1024.0,5.34,340.0,0.0,0.0,7.77778,16.0934,0.0,23.971,-64.2083
2023-10-22 02:00:00+09:00,18.0,14.72,58.0,1024.0,5.04,343.0,0.0,0.0,7.77778,16.0934,0.0,50.0535,-56.704
2023-10-22 03:00:00+09:00,32.0,14.55,58.0,1024.0,4.54,343.0,0.0,0.0,7.77778,16.0934,0.0,66.7853,-46.1878
2023-10-22 04:00:00+09:00,100.0,14.36,58.0,1024.0,4.06,348.0,0.0,0.0,7.77778,16.0934,0.0,78.5146,-34.436
2023-10-22 05:00:00+09:00,100.0,14.11,59.0,1024.0,3.65,349.0,0.0,0.0,7.77778,16.0934,0.0,87.9028,-22.217
2023-10-22 06:00:00+09:00,100.0,13.93,60.0,1024.0,3.09,1.0,0.0,0.0,7.22222,16.0934,0.0,96.3693,-9.92088
2023-10-22 07:00:00+09:00,100.0,13.79,60.0,1024.0,3.16,7.0,0.0,0.0,7.22222,16.0934,0.0,104.814,2.17537
2023-10-22 08:00:00+09:00,100.0,14.08,59.0,1025.0,2.83,10.0,0.0,0.0,7.22222,16.0934,1.0,113.988,13.7852
2023-10-22 09:00:00+09:00,100.0,14.43,58.0,1025.0,2.42,17.0,0.0,0.0,7.77778,16.0934,1.0,124.69,24.5205
2023-10-22 10:00:00+09:00,100.0,14.9,56.0,1025.0,2.17,12.0,0.0,0.0,7.77778,16.0934,1.0,137.836,33.7876
2023-10-22 11:00:00+09:00,100.0,15.38,55.0,1025.0,2.16,356.0,0.0,0.0,7.22222,16.0934,2.0,154.229,40.6884
2023-10-22 12:00:00+09:00,100.0,15.93,52.0,1025.0,2.23,333.0,0.0,0.0,7.22222,16.0934,2.0,173.683,44.1046
2023-10-22 13:00:00+09:00,100.0,16.43,50.0,1024.0,2.7,314.0,0.0,0.0,7.22222,16.0934,3.0,194.065,43.2501
2023-10-22 14:00:00+09:00,100.0,16.83,49.0,1024.0,3.34,313.0,0.0,0.0,7.22222,16.0934,3.0,212.458,38.3395
2023-10-22 15:00:00+09:00,100.0,16.94,49.0,1024.0,3.71,317.0,0.0,0.0,7.22222,16.0934,2.0,227.514,30.384
2023-10-22 16:00:00+09:00,100.0,16.86,51.0,1024.0,3.66,312.0,0.0,0.0,7.77778,16.0934,1.0,239.58,20.451
2023-10-22 17:00:00+09:00,100.0,16.67,54.0,1024.0,3.41,313.0,0.0,0.0,8.33333,16.0934,0.0,249.565,9.31233
2023-10-22 18:00:00+09:00,100.0,16.29,57.0,1024.0,3.05,316.0,0.0,0.0,9.44444,16.0934,0.0,258.342,-2.53318
2023-10-22 19:00:00+09:00,100.0,16.13,58.0,1024.0,2.25,337.0,0.0,0.0,9.44444,16.0934,0.0,266.671,-14.75
2023-10-22 20:00:00+09:00,100.0,15.95,59.0,1025.0,1.81,353.0,0.0,0.0,10.0,16.0934,0.0,275.326,-27.0689
2023-10-22 21:00:00+09:00,100.0,15.76,60.0,1025.0,1.3,360.0,0.0,0.0,10.5556,16.0934,0.0,285.346,-39.1926
2023-10-22 22:00:00+09:00,48.0,15.58,61.0,1025.0,0.75,2.0,0.0,0.0,10.5556,16.0934,0.0,298.52,-50.6386
2023-10-22 23:00:00+09:00,27.0,15.4,62.0,1025.0,0.68,345.0,0.0,0.0,10.0,16.0934,0.0,318.277,-60.3594
2023-10-23 00:00:00+09:00,20.0,15.32,64.0,1025.0,0.63,335.0,0.0,0.0,10.0,16.0934,0.0,348.865,-65.9733
