time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-30 01:00:00+09:00,5.0,15.76,80.0,1022.0,1.98,119.0,0.0,0.0,11.6667,16.0934,0.0,26.8656,-66.6907
2023-10-30 02:00:00+09:00,9.0,15.58,81.0,1022.0,1.96,113.0,0.0,0.0,11.6667,16.0934,0.0,53.7672,-58.6161
2023-10-30 03:00:00+09:00,15.0,15.41,81.0,1022.0,2.0,108.0,0.0,0.0,11.1111,16.0934,0.0,70.1361,-47.7254
2023-10-30 04:00:00+09:00,70.0,15.23,82.0,1022.0,2.18,105.0,0.0,0.0,11.1111,16.0934,0.0,81.4457,-35.7921
2023-10-30 05:00:00+09:00,51.0,15.08,82.0,1022.0,2.27,98.0,0.0,0.0,11.1111,16.0934,0.0,90.5368,-23.5175
2023-10-30 06:00:00+09:00,37.0,14.93,82.0,1022.0,2.19,98.0,0.0,0.0,11.1111,16.0934,0.0,98.8191,-11.2536
2023-10-30 07:00:00+09:00,29.0,14.82,82.0,1023.0,2.04,98.0,0.0,0.0,10.5556,16.0934,0.0,107.161,0.737974
2023-10-30 08:00:00+09:00,24.0,15.14,80.0,1023.0,2.09,97.0,0.0,0.0,11.1111,16.0934,1.0,116.275,12.1738
2023-10-30 09:00:00+09:00,21.0,15.72,77.0,1024.0,1.91,97.0,0.0,0.0,11.1111,16.0934,2.0,126.903,22.6649
2023-10-30 10:00:00+09:00,8.0,16.33,73.0,1024.0,1.25,113.0,0.0,0.0,11.6667,16.0934,3.0,139.852,31.626
2023-10-30 11:00:00+09:00,9.0,16.81,70.0,1024.0,0.45,160.0,0.0,0.0,11.6667,16.0934,4.0,155.751,38.2059
2023-10-30 12:00:00+09:00,9.0,17.12,69.0,1023.0,0.92,266.0,0.0,0.0,11.1111,16.0934,4.0,174.303,41.397
2023-10-30 13:00:00+09:00,9.0,17.49,67.0,1023.0,1.73,272.0,0.0,0.0,11.1111,16.0934,4.0,193.608,40.5269
2023-10-30 14:00:00+09:00,8.0,17.97,66.0,1022.0,2.65,280.0,0.0,0.0,10.5556,16.0934,3.0,211.178,35.7933
2023-10-30 15:00:00+09:00,7.0,18.16,66.0,1022.0,3.08,287.0,0.0,0.0,11.1111,16.0934,2.0,225.79,28.091
2023-10-30 16:00:00+09:00,1.0,18.07,67.0,1022.0,3.11,295.0,0.0,0.0,11.1111,16.0934,1.0,237.655,18.397
2023-10-30 17:00:00+09:00,1.0,17.82,70.0,1022.0,2.84,305.0,0.0,0.0,12.2222,16.0934,0.0,247.536,7.44779
2023-10-30 18:00:00+09:00,0.0,17.35,72.0,1023.0,2.68,315.0,0.0,0.0,12.7778,16.0934,0.0,256.218,-4.26604
2023-10-30 19:00:00+09:00,0.0,17.16,73.0,1023.0,2.59,326.0,0.0,0.0,12.7778,16.0934,0.0,264.412,-16.4115
2023-10-30 20:00:00+09:00,0.0,16.95,73.0,1023.0,2.38,339.0,0.0,0.0,12.7778,16.0934,0.0,272.864,-28.7273
2023-10-30 21:00:00+09:00,0.0,16.78,73.0,1024.0,2.17,350.0,0.0,0.0,12.7778,16.0934,0.0,282.592,-40.9363
2023-10-30 22:00:00+09:00,0.0,16.58,74.0,1024.0,1.8,7.0,0.0,0.0,12.2222,16.0934,0.0,295.446,-52.5969
2023-10-30 23:00:00+09:00,0.0,16.4,74.0,1024.0,1.67,14.0,0.0,0.0,12.2222,16.0934,0.0,315.334,-62.7055
2023-10-31 00:00:00+09:00,0.0,16.17,73.0,1024.0,1.42,10.0,0.0,0.0,12.2222,16.0934,0.0,348.203,-68.6931
