time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-02 01:00:00+09:00,0.0,18.23,90.0,1020.0,3.71,187.0,0.0,0.0,15.5556,16.0934,0.0,27.925,-67.5754
2023-11-02 02:00:00+09:00,0.0,18.09,90.0,1020.0,3.55,181.0,0.0,0.0,15.5556,16.0934,0.0,55.1171,-59.2992
2023-11-02 03:00:00+09:00,0.0,17.99,90.0,1020.0,3.43,179.0,0.0,0.0,15.5556,16.0934,0.0,71.3303,-48.2839
2023-11-02 04:00:00+09:00,0.0,17.93,89.0,1020.0,3.25,177.0,0.0,0.0,15.5556,16.0934,0.0,82.478,-36.2949
2023-11-02 05:00:00+09:00,0.0,17.9,89.0,1020.0,3.32,176.0,0.0,0.0,15.5556,16.0934,0.0,91.4564,-24.0074
2023-11-02 06:00:00+09:00,0.0,17.85,89.0,1020.0,3.59,178.0,0.0,0.0,15.0,16.0934,0.0,99.6672,-11.7604
2023-11-02 07:00:00+09:00,0.0,17.82,89.0,1020.0,3.52,177.0,0.0,0.0,15.5556,16.0934,0.0,107.965,0.190246
2023-11-02 08:00:00+09:00,0.0,18.13,87.0,1020.0,3.41,173.0,0.0,0.0,16.1111,16.0934,1.0,117.048,11.5626
2023-11-02 09:00:00+09:00,0.0,18.84,84.0,1021.0,3.82,180.0,0.0,0.0,16.6667,16.0934,1.0,127.636,21.9684
2023-11-02 10:00:00+09:00,0.0,19.51,79.0,1021.0,4.52,191.0,0.0,0.0,16.1111,16.0934,3.0,140.498,30.827
2023-11-02 11:00:00+09:00,0.0,20.02,75.0,1020.0,4.93,198.0,0.0,0.0,15.5556,16.0934,3.0,156.211,37.3053
2023-11-02 12:00:00+09:00,0.0,20.26,72.0,1020.0,4.98,201.0,0.0,0.0,15.0,16.0934,4.0,174.449,40.4328
2023-11-02 13:00:00+09:00,0.0,20.36,72.0,1019.0,4.95,205.0,0.0,0.0,15.0,16.0934,3.0,193.395,39.5705
2023-11-02 14:00:00+09:00,0.0,20.38,71.0,1018.0,5.11,207.0,0.0,0.0,14.4444,16.0934,3.0,210.692,34.9082
2023-11-02 15:00:00+09:00,0.0,20.37,71.0,1018.0,5.24,207.0,0.0,0.0,14.4444,16.0934,2.0,225.155,27.3016
2023-11-02 16:00:00+09:00,0.0,20.14,72.0,1018.0,5.23,205.0,0.0,0.0,15.0,16.0934,1.0,236.95,17.698
2023-11-02 17:00:00+09:00,0.0,19.74,74.0,1018.0,4.95,201.0,0.0,0.0,15.0,16.0934,0.0,246.792,6.82163
2023-11-02 18:00:00+09:00,0.0,19.14,77.0,1018.0,4.54,193.0,0.0,0.0,15.0,16.0934,0.0,255.436,-4.83991
2023-11-02 19:00:00+09:00,0.0,18.88,78.0,1018.0,3.89,182.0,0.0,0.0,15.0,16.0934,0.0,263.577,-16.9546
2023-11-02 20:00:00+09:00,0.0,18.63,79.0,1018.0,3.57,167.0,0.0,0.0,15.0,16.0934,0.0,271.944,-29.2638
2023-11-02 21:00:00+09:00,0.0,18.38,79.0,1018.0,3.6,155.0,0.0,0.0,15.0,16.0934,0.0,281.547,-41.4983
2023-11-02 22:00:00+09:00,0.0,18.18,80.0,1018.0,3.58,152.0,0.0,0.0,15.0,16.0934,0.0,294.242,-53.2336
2023-11-02 23:00:00+09:00,0.0,18.06,81.0,1018.0,3.83,151.0,0.0,0.0,15.0,16.0934,0.0,314.094,-63.491
2023-11-03 00:00:00+09:00,0.0,17.91,81.0,1017.0,3.94,144.0,0.0,0.0,15.0,16.0934,0.0,347.794,-69.6468
