time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-10-21 01:00:00+09:00,22.0,13.88,55.0,1022.0,9.28,341.0,0.0,0.0,5.0,16.0934,0.0,23.608,-63.8862
2023-10-21 02:00:00+09:00,20.0,13.84,56.0,1022.0,9.2,342.0,0.0,0.0,5.0,16.0934,0.0,49.5828,-56.4555
2023-10-21 03:00:00+09:00,18.0,13.71,56.0,1021.0,8.91,342.0,0.0,0.0,5.0,16.0934,0.0,66.3533,-45.9902
2023-10-21 04:00:00+09:00,7.0,13.57,56.0,1021.0,8.27,343.0,0.0,0.0,5.0,16.0934,0.0,78.1329,-34.2645
2023-10-21 05:00:00+09:00,6.0,13.17,57.0,1022.0,7.41,349.0,0.0,0.0,5.0,16.0934,0.0,87.5574,-22.0549
2023-10-21 06:00:00+09:00,6.0,12.89,57.0,1022.0,6.45,353.0,0.0,0.0,5.0,16.0934,0.0,96.046,-9.75627
2023-10-21 07:00:00+09:00,6.0,12.82,57.0,1022.0,5.74,353.0,0.0,0.0,5.0,16.0934,0.0,104.502,2.35228
2023-10-21 08:00:00+09:00,6.0,13.38,55.0,1023.0,5.24,350.0,0.0,0.0,5.0,16.0934,1.0,113.681,13.9839
2023-10-21 09:00:00+09:00,6.0,14.32,53.0,1024.0,5.21,340.0,0.0,0.0,5.55556,16.0934,1.0,124.388,24.7511
2023-10-21 10:00:00+09:00,6.0,15.46,50.0,1024.0,6.26,324.0,0.0,0.0,5.55556,16.0934,1.0,137.554,34.0593
2023-10-21 11:00:00+09:00,6.0,16.23,50.0,1023.0,7.64,310.0,0.0,0.0,6.11111,16.0934,1.0,154.008,41.0051
2023-10-21 12:00:00+09:00,6.0,16.68,52.0,1023.0,8.64,305.0,0.0,0.0,6.11111,16.0934,1.0,173.581,44.455
2023-10-21 13:00:00+09:00,10.0,16.84,53.0,1023.0,9.1,310.0,0.0,0.0,6.66667,16.0934,1.0,194.111,43.6063
2023-10-21 14:00:00+09:00,10.0,16.96,54.0,1022.0,8.59,300.0,0.0,0.0,7.22222,16.0934,1.0,212.617,38.6747
2023-10-21 15:00:00+09:00,16.0,17.3,55.0,1022.0,8.95,300.0,0.0,0.0,7.77778,16.0934,1.0,227.733,30.6877
2023-10-21 16:00:00+09:00,29.0,17.61,56.0,1022.0,9.34,309.0,0.0,0.0,8.33333,16.0934,1.0,239.825,20.7251
2023-10-21 17:00:00+09:00,40.0,17.6,56.0,1022.0,8.87,316.0,0.0,0.0,8.88889,16.0934,0.0,249.823,9.56327
2023-10-21 18:00:00+09:00,29.0,17.24,57.0,1023.0,8.31,326.0,0.0,0.0,9.44444,16.0934,0.0,258.611,-2.2978
2023-10-21 19:00:00+09:00,22.0,16.83,57.0,1023.0,7.2,335.0,0.0,0.0,8.88889,16.0934,0.0,266.955,-14.5223
2023-10-21 20:00:00+09:00,18.0,16.43,55.0,1024.0,6.87,338.0,0.0,0.0,7.77778,16.0934,0.0,275.634,-26.8402
2023-10-21 21:00:00+09:00,15.0,16.21,53.0,1024.0,6.2,335.0,0.0,0.0,7.22222,16.0934,0.0,285.684,-38.9515
2023-10-21 22:00:00+09:00,0.0,16.04,54.0,1024.0,5.43,335.0,0.0,0.0,7.22222,16.0934,0.0,298.888,-50.3694
2023-10-21 23:00:00+09:00,0.0,15.82,54.0,1025.0,5.15,333.0,0.0,0.0,7.22222,16.0934,0.0,318.608,-60.0433
2023-10-22 00:00:00+09:00,2.0,15.71,55.0,1024.0,5.2,331.0,0.0,0.0,7.77778,16.0934,0.0,348.912,-65.6175
