time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-11-09 01:00:00+09:00,40.0,13.43,60.0,1022.0,1.4,108.0,0.0,0.0,6.66667,16.0934,0.0,30.2579,-69.5335
2023-11-09 02:00:00+09:00,37.0,13.2,63.0,1022.0,3.09,87.0,0.0,0.0,6.66667,16.0934,0.0,58.1108,-60.8239
2023-11-09 03:00:00+09:00,45.0,12.95,65.0,1022.0,3.75,86.0,0.0,0.0,6.66667,16.0934,0.0,73.9391,-49.5535
2023-11-09 04:00:00+09:00,100.0,12.81,67.0,1022.0,3.78,79.0,0.0,0.0,6.66667,16.0934,0.0,84.7109,-37.4587
2023-11-09 05:00:00+09:00,100.0,12.81,70.0,1021.0,3.84,80.0,0.0,0.0,7.22222,16.0934,0.0,93.4299,-25.1558
2023-11-09 06:00:00+09:00,98.0,12.91,74.0,1021.0,3.89,92.0,0.0,0.0,7.77778,16.0934,0.0,101.472,-12.9544
2023-11-09 07:00:00+09:00,98.0,13.34,75.0,1021.0,3.06,112.0,0.0,0.0,8.33333,16.0934,0.0,109.659,-1.0985
2023-11-09 08:00:00+09:00,98.0,13.69,76.0,1022.0,2.55,114.0,0.0,0.0,8.88889,16.0934,1.0,118.653,10.1343
2023-11-09 09:00:00+09:00,99.0,14.23,76.0,1022.0,3.46,120.0,0.0,0.0,8.88889,16.0934,1.0,129.125,20.3591
2023-11-09 10:00:00+09:00,86.0,15.3,73.0,1022.0,3.18,129.0,0.0,0.0,10.0,16.0934,1.0,141.767,29.0091
2023-11-09 11:00:00+09:00,93.0,16.42,72.0,1021.0,3.58,139.0,0.0,0.0,11.1111,16.0934,2.0,157.049,35.2923
2023-11-09 12:00:00+09:00,95.0,17.4,71.0,1021.0,3.26,157.0,0.0,0.0,11.6667,16.0934,2.0,174.612,38.3144
2023-11-09 13:00:00+09:00,97.0,18.0,69.0,1020.0,3.28,167.0,0.0,0.0,12.2222,16.0934,2.0,192.811,37.4995
2023-11-09 14:00:00+09:00,97.0,18.41,68.0,1019.0,3.02,161.0,0.0,0.0,12.2222,16.0934,1.0,209.545,33.0141
2023-11-09 15:00:00+09:00,98.0,18.64,67.0,1019.0,2.83,162.0,0.0,0.0,12.2222,16.0934,1.0,223.697,25.633
2023-11-09 16:00:00+09:00,100.0,18.55,69.0,1019.0,3.01,167.0,0.0,0.0,12.7778,16.0934,0.0,235.344,16.241
2023-11-09 17:00:00+09:00,100.0,18.09,72.0,1019.0,3.06,155.0,0.0,0.0,12.7778,16.0934,0.0,245.101,5.53685
2023-11-09 18:00:00+09:00,100.0,17.69,73.0,1019.0,2.64,158.0,0.0,0.0,13.3333,16.0934,0.0,253.659,-5.998
2023-11-09 19:00:00+09:00,100.0,17.52,74.0,1019.0,2.15,160.0,0.0,0.0,13.3333,16.0934,0.0,261.672,-18.0334
2023-11-09 20:00:00+09:00,100.0,16.86,79.0,1020.0,3.22,178.0,0.29,0.0,13.3333,16.0934,0.0,269.834,-30.3168
2023-11-09 21:00:00+09:00,100.0,15.99,85.0,1020.0,1.9,206.0,1.1,0.0,13.8889,16.0934,0.0,279.119,-42.5966
2023-11-09 22:00:00+09:00,100.0,15.37,92.0,1019.0,1.02,357.0,2.21,0.0,13.8889,16.0934,0.0,291.368,-54.4899
2023-11-09 23:00:00+09:00,100.0,15.32,94.0,1020.0,2.98,1.0,3.12,0.0,13.8889,16.0934,0.0,310.932,-65.0927
2023-11-10 00:00:00+09:00,100.0,15.41,94.0,1019.0,7.17,0.0,2.4,0.0,13.8889,16.0934,0.0,346.407,-71.7034
