time,model1,model2,model3,model4,model5
2023-10-30 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 07:00:00+09:00,1.09725,2.11662,0.107874,0.884468,1.21011
2023-10-30 08:00:00+09:00,4.94227,11.0068,1.45945,9.59664,6.20188
2023-10-30 09:00:00+09:00,24.3566,26.3551,14.8626,27.3287,24.2953
2023-10-30 10:00:00+09:00,43.1117,43.2931,35.4176,43.0558,50.7232
2023-10-30 11:00:00+09:00,59.8798,57.9182,50.9251,57.4351,61.6856
2023-10-30 12:00:00+09:00,67.4973,64.2068,60.3308,66.381,69.4947
2023-10-30 13:00:00+09:00,68.3116,67.3742,64.2264,69.667,77.3141
2023-10-30 14:00:00+09:00,62.4352,61.5886,58.406,65.2387,66.3305
2023-10-30 15:00:00+09:00,54.6868,50.361,48.3304,55.4735,57.377
2023-10-30 16:00:00+09:00,37.2279,34.5283,34.5655,37.2283,46.3442
2023-10-30 17:00:00+09:00,14.9066,16.0584,11.526,15.8574,19.9889
2023-10-30 18:00:00+09:00,2.43975,6.65686,0.336346,3.16559,4.52096
2023-10-30 19:00:00+09:00,1.40999,0.0,0.10363,0.188303,2.78177
2023-10-30 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-30 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-31 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
