time,model1,model2,model3,model4,model5
2023-11-02 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 07:00:00+09:00,1.1283,3.53324,0.151325,1.40012,0.0
2023-11-02 08:00:00+09:00,5.1778,11.4312,1.417,9.48208,0.0
2023-11-02 09:00:00+09:00,18.8909,22.6132,9.51219,22.3831,7.92756
2023-11-02 10:00:00+09:00,37.6539,40.148,34.5303,40.1531,33.9575
2023-11-02 11:00:00+09:00,57.1406,51.5567,51.2192,55.4091,42.3119
2023-11-02 12:00:00+09:00,66.6254,61.8361,63.9467,71.4163,69.1272
2023-11-02 13:00:00+09:00,63.1354,60.0853,63.1986,65.5828,57.6808
2023-11-02 14:00:00+09:00,58.8709,56.8503,58.4701,58.6655,61.4163
2023-11-02 15:00:00+09:00,49.9203,45.1702,45.4362,46.1164,55.0858
2023-11-02 16:00:00+09:00,31.2047,29.7992,30.8012,30.1851,37.6544
2023-11-02 17:00:00+09:00,12.6906,13.0431,9.2931,10.9379,13.549
2023-11-02 18:00:00+09:00,3.25545,4.68485,0.343091,1.42194,0.0
2023-11-02 19:00:00+09:00,2.27975,0.0,0.112633,0.0840435,0.0
2023-11-02 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-03 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
