time,model1,model2,model3,model4,model5
2023-10-24 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 07:00:00+09:00,0.978771,2.1397,0.0697286,0.692423,0.269678
2023-10-24 08:00:00+09:00,5.22685,8.20354,0.21529,5.1709,6.95746
2023-10-24 09:00:00+09:00,18.6745,20.8632,8.65803,17.339,25.6774
2023-10-24 10:00:00+09:00,26.5354,25.1936,17.2492,17.0551,48.0705
2023-10-24 11:00:00+09:00,53.4015,48.4725,43.8351,43.4446,73.8614
2023-10-24 12:00:00+09:00,64.9608,57.8232,61.2228,61.8747,57.0181
2023-10-24 13:00:00+09:00,73.4041,68.3468,70.2222,75.7396,60.2567
2023-10-24 14:00:00+09:00,67.4672,62.8202,63.7787,72.1864,54.1056
2023-10-24 15:00:00+09:00,53.4023,51.2306,51.4755,55.7689,27.1542
2023-10-24 16:00:00+09:00,34.684,37.3908,35.0022,33.7934,22.0044
2023-10-24 17:00:00+09:00,17.899,18.2999,11.3814,13.0666,18.7377
2023-10-24 18:00:00+09:00,4.28474,9.48967,0.3911,2.23864,0.0
2023-10-24 19:00:00+09:00,1.95311,3.12382,0.0860693,0.456475,0.0
2023-10-24 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-24 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-25 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
