time,model1,model2,model3,model4,model5
2023-10-22 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 07:00:00+09:00,0.896885,2.01958,0.155483,0.285862,7.32572
2023-10-22 08:00:00+09:00,8.09505,9.8463,7.798,6.17948,15.9011
2023-10-22 09:00:00+09:00,22.1502,19.4574,23.4907,17.2716,39.6108
2023-10-22 10:00:00+09:00,28.6846,25.733,34.3378,21.3337,61.1605
2023-10-22 11:00:00+09:00,46.8068,40.3137,49.4906,46.1576,72.4348
2023-10-22 12:00:00+09:00,56.6986,59.7073,60.6429,76.0684,82.7856
2023-10-22 13:00:00+09:00,59.7822,64.7586,67.6641,78.9919,87.1067
2023-10-22 14:00:00+09:00,56.5358,61.181,66.5444,71.6877,73.0841
2023-10-22 15:00:00+09:00,47.5746,48.5028,55.8488,60.8998,63.5417
2023-10-22 16:00:00+09:00,31.0896,32.0823,37.3534,42.4413,50.7878
2023-10-22 17:00:00+09:00,14.0268,14.5765,15.473,20.2577,34.9168
2023-10-22 18:00:00+09:00,3.41729,7.36997,3.42443,5.74399,11.5891
2023-10-22 19:00:00+09:00,1.74821,2.35073,0.0642905,0.0,7.73983
2023-10-22 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-22 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-10-23 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
