time,model1,model2,model3,model4,model5
2023-11-02 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 07:00:00+09:00,1.40781,0.0,0.0589619,0.703287,0.0
2023-11-02 08:00:00+09:00,5.80419,8.02476,3.15273,1.91186,3.75921
2023-11-02 09:00:00+09:00,21.7899,17.8191,14.1664,3.97902,12.8181
2023-11-02 10:00:00+09:00,38.7845,40.0948,39.1839,36.1848,38.3288
2023-11-02 11:00:00+09:00,56.6088,51.7787,51.3,52.1113,46.1657
2023-11-02 12:00:00+09:00,65.0809,63.4917,59.2024,62.5996,72.8018
2023-11-02 13:00:00+09:00,62.3869,61.0734,55.7344,60.3677,63.2289
2023-11-02 14:00:00+09:00,58.0149,58.3084,51.5186,53.5852,67.3338
2023-11-02 15:00:00+09:00,49.9884,46.101,39.9453,40.8629,60.9007
2023-11-02 16:00:00+09:00,32.0267,29.5157,25.2074,22.195,42.6883
2023-11-02 17:00:00+09:00,13.6614,11.0351,8.67486,7.71531,17.6859
2023-11-02 18:00:00+09:00,4.98306,3.74208,0.190005,0.998919,1.14242
2023-11-02 19:00:00+09:00,3.47269,0.0,0.0201659,0.0,0.0
2023-11-02 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-02 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-03 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
