time,model1,model2,model3,model4,model5
2023-11-04 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 07:00:00+09:00,1.03157,0.0,0.125575,2.82867,1.34687
2023-11-04 08:00:00+09:00,2.6291,4.01171,2.39374,6.09865,5.0263
2023-11-04 09:00:00+09:00,11.2651,9.16911,13.6619,14.4768,25.4036
2023-11-04 10:00:00+09:00,19.0284,16.4602,22.118,22.666,43.9588
2023-11-04 11:00:00+09:00,25.7606,23.3985,29.9735,33.2612,58.0247
2023-11-04 12:00:00+09:00,26.9284,27.1292,30.7067,35.4313,71.9965
2023-11-04 13:00:00+09:00,21.6662,24.2975,29.0472,29.5151,68.0373
2023-11-04 14:00:00+09:00,22.1728,24.5406,24.4836,21.862,66.7001
2023-11-04 15:00:00+09:00,21.6238,21.5231,20.5491,15.4671,60.968
2023-11-04 16:00:00+09:00,14.4838,11.0383,14.9322,9.85287,42.4055
2023-11-04 17:00:00+09:00,7.60642,2.92572,7.52127,5.71124,21.2031
2023-11-04 18:00:00+09:00,0.858119,0.0,0.501506,2.76497,3.01743
2023-11-04 19:00:00+09:00,0.602174,0.0,0.0704451,0.797683,1.18535
2023-11-04 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-04 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-05 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
