time,model1,model2,model3,model4,model5
2023-11-16 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 06:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 07:00:00+09:00,0.229893,0.0,0.0128747,0.0,2.67666
2023-11-16 08:00:00+09:00,2.50787,2.85337,0.148135,0.819264,5.27802
2023-11-16 09:00:00+09:00,10.3788,14.1549,8.63542,10.652,28.2933
2023-11-16 10:00:00+09:00,19.9131,19.6937,18.6833,21.8591,50.1761
2023-11-16 11:00:00+09:00,23.6519,18.2996,12.13,21.7594,61.501
2023-11-16 12:00:00+09:00,27.2588,24.6537,19.0551,31.842,52.1809
2023-11-16 13:00:00+09:00,19.8418,17.8122,10.9848,9.02874,34.4322
2023-11-16 14:00:00+09:00,21.6892,20.2318,13.7206,9.31085,53.8398
2023-11-16 15:00:00+09:00,19.5435,16.8229,18.2971,23.3148,35.1002
2023-11-16 16:00:00+09:00,18.383,13.686,12.5404,17.3462,27.8333
2023-11-16 17:00:00+09:00,9.14686,6.9114,4.27186,5.74154,24.7081
2023-11-16 18:00:00+09:00,2.24723,0.0,0.14527,1.68721,18.1274
2023-11-16 19:00:00+09:00,1.60049,0.0,0.0254232,0.0564162,19.5435
2023-11-16 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-16 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0
2023-11-17 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0
